"","DEGREE CENTRALITY","BETWEENNESS CENTRALITY","ClOSENESS CENTRALITY","EIGENVECTGOR CENTRALITY"
"2000000619",1,0,9.02344570922073e-08,0.0199196920414309
"2000000620",1,0,9.02344570922073e-08,0.000399170145256726
"2000000621",1,0,9.02344570922073e-08,0.0199196920414309
"2000000622",1,0,9.02344570922073e-08,1.5794656274003e-07
"2000000623",1,0,9.02344570922073e-08,0.000399170145256726
"2000000624",1,0,9.02344570922073e-08,7.95766147238451e-06
"2000000625",1,0,9.02344570922073e-08,0.0199196920414309
"2000000626",1,0,9.02344570922073e-08,0.0199196920414309
"2000000627",1,0,9.02344570922073e-08,0.0199196920414309
"2000000628",1,0,9.02344570922073e-08,0.000397267030704144
"2000000629",3,0,9.02344570922073e-08,0.0199355157727509
"2000000630",1,0,9.02344570922073e-08,0.0199196920414309
"2000000631",1,0,9.02344570922073e-08,0.0199196920414309
"2000000632",1,0,9.02344570922073e-08,0.0199196920414309
"2000000633",1,0,9.02344570922073e-08,0.0199196920414309
"2000000634",1,0,9.02344570922073e-08,0.0199196920414309
"2000000635",2,0,9.02344570922073e-08,0.000397266968081669
"2000000636",1,0,9.02344570922073e-08,1.57821143518768e-07
"2000000637",1,0,9.02344570922073e-08,0.000399170145256726
"2000000638",2,0,9.02344570922073e-08,0.000399328596500167
"2000000639",1,0,9.02344570922073e-08,0.0199196920414309
"2000000640",1,0,9.02344570922073e-08,0.000399170145256725
"2000000641",1,0,9.02344570922073e-08,0.000396951639106142
"2000000642",1,0,9.02344570922073e-08,0.0199196920414309
"2000000643",1,0,9.02344570922073e-08,0.000396951639106142
"2000000644",1,0,9.02344570922073e-08,0.000397109272282679
"2000000645",1,0,9.02344570922073e-08,7.95450266561963e-06
"2000000646",1,0,9.02344570922073e-08,0.0199196920414309
"2000000647",1,0,9.02344570922073e-08,7.91343566241945e-06
"2000000648",1,0,9.02344570922073e-08,0.0199196920414309
"2000000649",1,0,9.02344570922073e-08,0.0199196920414309
"2000000650",2,0,9.02344570922073e-08,0.0199275991958372
"2000000651",1,0,9.02344570922073e-08,0.000396951639106143
"2000000652",1,0,9.02344570922073e-08,0.000397109334880285
"2000000653",1,0,9.02344570922073e-08,0.000396951639106142
"2000000654",1,0,9.02344570922073e-08,7.910294410667e-06
"2000000655",1,0,9.02344570922073e-08,0.0199196920414309
"2000000656",1,0,9.02344570922073e-08,7.91029441066708e-06
"3001000001",1,0,9.02344570922073e-08,0.0199196920414309
"3001000002",1,0,9.02344570922073e-08,0.0199196920414309
"3001000003",1,0,9.02344570922073e-08,0.0199196920414309
"3001000004",1,0,9.02344570922073e-08,0.0199196920414309
"3001000005",1,0,9.02344570922073e-08,0.0199196920414309
"3001000006",1,0,9.02344570922073e-08,0.0199196920414309
"3001000007",1,0,9.02344570922073e-08,0.0199196920414309
"3004000001",1,0,9.02344570922073e-08,0.0199196920414309
"3005000001",1,0,9.02344570922073e-08,0.0199196920414309
"3005000002",1,0,9.02344570922073e-08,0.0199196920414309
"3005000003",1,0,9.02344570922073e-08,0.0199196920414309
"3009000001",1,0,9.02344570922073e-08,0.0199196920414309
"3009000002",1,0,9.02344570922073e-08,0.0199196920414309
"3009000003",1,0,9.02344570922073e-08,0.0199196920414309
"3009000004",1,0,9.02344570922073e-08,0.0199196920414309
"3009000005",1,0,9.02344570922073e-08,0.0199196920414309
"3009000006",1,0,9.02344570922073e-08,0.0199196920414309
"3009000007",1,0,9.02344570922073e-08,0.0199196920414309
"3009000008",1,0,9.02344570922073e-08,0.0199196920414309
"3009000009",1,0,9.02344570922073e-08,0.0199196920414309
"3009000010",1,0,9.02344570922073e-08,0.0199196920414309
"3009000011",1,0,9.02344570922073e-08,0.0199196920414309
"3009000012",1,0,9.02344570922073e-08,0.0199196920414309
"3009000013",1,0,9.02344570922073e-08,0.0199196920414309
"3009000014",1,0,9.02344570922073e-08,0.0199196920414309
"3009000015",1,0,9.02344570922073e-08,0.0199196920414309
"3009000016",1,0,9.02344570922073e-08,0.0199196920414309
"3009000017",1,0,9.02344570922073e-08,0.0199196920414309
"3009000018",1,0,9.02344570922073e-08,0.0199196920414309
"3009000019",1,0,9.02344570922073e-08,0.0199196920414309
"3013000001",1,0,9.02344570922073e-08,0.0199196920414309
"3013000002",1,0,9.02344570922073e-08,0.0199196920414309
"3013000003",1,0,9.02344570922073e-08,0.0199196920414309
"3013000004",1,0,9.02344570922073e-08,0.0199196920414309
"3013000005",1,0,9.02344570922073e-08,0.0199196920414309
"3014000001",1,0,9.02344570922073e-08,0.0199196920414309
"3010000001",1,0,9.02344570922073e-08,0.0199196920414309
"4000000001",1,0,9.02344570922073e-08,0.0199196920414309
"4000000002",1,0,9.02344570922073e-08,0.0199196920414309
"4000000003",1,0,9.02344570922073e-08,0.0199196920414309
"4000000004",1,0,9.02344570922073e-08,0.0199196920414309
"4000000005",1,0,9.02344570922073e-08,0.0199196920414309
"4000000006",1,0,9.02344570922073e-08,0.0199196920414309
"4000000007",1,0,9.02344570922073e-08,0.0199196920414309
"4000000008",1,0,9.02344570922073e-08,0.0199196920414309
"4000000009",2,0,9.02344570922073e-08,0.0199275991958372
"4000000010",1,0,9.02344570922073e-08,0.0199196920414309
"4000000011",1,0,9.02344570922073e-08,0.0199196920414309
"4000000012",6,0,9.02344570922073e-08,0.0199592906884539
"4000000013",1,0,9.02344570922073e-08,0.0199196920414309
"4000000014",1,0,9.02344570922073e-08,0.0199196920414309
"4000000015",1,0,9.02344570922073e-08,0.0199196920414309
"4000000016",1,0,9.02344570922073e-08,0.0003975829238794
"4000000017",1,0,9.02344570922073e-08,0.000397582923879401
"4000000018",1,0,9.02344570922073e-08,0.000397582923879401
"4000000019",1,0,9.02344570922073e-08,0.0003975829238794
"4000000020",1,0,9.02344570922073e-08,0.000397582923879401
"4000000021",1,0,9.02344570922073e-08,0.0199196920414309
"4000000022",1,0,9.02344570922073e-08,0.000396951639106143
"4000000023",1,0,9.02344570922073e-08,0.0199196920414309
"4000000024",1,0,9.02344570922073e-08,0.0199196920414309
"4000000025",1,0,9.02344570922073e-08,0.0199196920414309
"4000000026",1,0,9.02344570922073e-08,0.0199196920414309
"4000000027",1,0,9.02344570922073e-08,0.0199196920414309
"4000000028",1,0,9.02344570922073e-08,0.0199196920414309
"4000000029",1,0,9.02344570922073e-08,0.0199196920414309
"4000000030",1,0,9.02344570922073e-08,0.0199196920414309
"4000000031",1,0,9.02344570922073e-08,0.0199196920414309
"4000000032",1,0,9.02344570922073e-08,0.0199196920414309
"4000000033",1,0,9.02344570922073e-08,0.0199196920414309
"4000000034",1,0,9.02344570922073e-08,0.0199196920414309
"4000000035",1,0,9.02344570922073e-08,0.0199196920414309
"4000000036",1,0,9.02344570922073e-08,0.0199196920414309
"4000000037",1,0,9.02344570922073e-08,0.0199196920414309
"4000000038",1,0,9.02344570922073e-08,0.0199196920414309
"4000000039",1,0,9.02344570922073e-08,0.0199196920414309
"4000000040",3,0,9.02344570922073e-08,0.0199355126302522
"4000000041",1,0,9.02344570922073e-08,0.000397109272282679
"4000000042",1,0,9.02344570922073e-08,0.000397109272282679
"4000000043",1,0,9.02344570922073e-08,0.0199196920414309
"4000000044",1,0,9.02344570922073e-08,0.0199196920414309
"4100000001",1,0,9.02344570922073e-08,0.0199196920414309
"4100000002",2,0,9.02344570922073e-08,0.000401251562421414
"4100000003",2,0,9.02344570922073e-08,0.000401251562421414
"4100000004",1,0,9.02344570922073e-08,0
"4100000005",1,0,9.02344570922073e-08,0.000401092348156381
"4100000006",22,0,9.02344570922073e-08,0
"4100000007",2,0,9.02344570922073e-08,0
"4100000008",28,0,9.02344570922073e-08,0.0201354693296539
"4100000009",1,0,9.02344570922073e-08,0.000401092348156381
"4100000010",1,0,9.02344570922073e-08,0.000401092348156381
"4100000011",2,0,9.02344570922073e-08,0.000401251562421414
"4100000012",2,0,9.02344570922073e-08,0.000401251562421414
"4100000013",2,0,9.02344570922073e-08,0.000401251562421414
"4100000014",1,0,9.02344570922073e-08,7.99280755457709e-06
"4100000015",1,0,9.02344570922073e-08,0.000401092348156381
"4100000016",1,0,9.02344570922073e-08,0.000401092348156381
"4100000017",1,0,9.02344570922073e-08,0.000401092348156381
"4100000018",1,0,9.02344570922073e-08,1.59594221295196e-07
"4100000019",1,0,9.02344570922073e-08,0.000401092348156381
"4100000020",1,0,9.02344570922073e-08,0
"4100000021",1,0,9.02344570922073e-08,7.99280755457709e-06
"4100000022",5,0,9.02344570922073e-08,0.00040173034498469
"4100000023",2,0,9.02344570922073e-08,0.000401251562421414
"4100000024",2,0,9.02344570922073e-08,0.000401251562421414
"4100000025",1,0,9.02344570922073e-08,0
"4100000026",1,0,9.02344570922073e-08,0.000401092348156381
"4100000027",1,0,9.02344570922073e-08,0.000401092348156381
"4100000028",1,0,9.02344570922073e-08,0.000401092348156381
"4100000029",2,0,9.02344570922073e-08,0.000401251562421414
"4100000030",1,0,9.02344570922073e-08,0
"4100000031",1,0,9.02344570922073e-08,0.000401092348156381
"4100000032",2,0,9.02344570922073e-08,0.000401251562421414
"4100000033",2,0,9.02344570922073e-08,0
"4100000034",1,0,9.02344570922073e-08,0
"4100000035",1,0,9.02344570922073e-08,0
"4100000036",1,0,9.02344570922073e-08,0
"4100000037",3,0,9.02344570922073e-08,0.000401410903137369
"4100000038",1,0,9.02344570922073e-08,0.0199196920414309
"4100000039",2,0,9.02344570922073e-08,0.000401251562421415
"4100000040",1,0,9.02344570922073e-08,7.99280755457717e-06
"4100000041",1,0,9.02344570922073e-08,0
"4100000042",1,0,9.02344570922073e-08,0
"4100000043",1,0,9.02344570922073e-08,0
"4100000044",1,0,9.02344570922073e-08,0.0199196920414309
"4100000045",1,0,9.02344570922073e-08,0
"4100000046",1,0,9.02344570922073e-08,0
"4100000047",1,0,9.02344570922073e-08,7.99598157256856e-06
"4100000048",1,0,9.02344570922073e-08,7.99598157256864e-06
"4100000049",4,0,9.02344570922073e-08,8.01188195901012e-06
"4100000050",2,0,9.02344570922073e-08,0
"4100000051",2,0,9.02344570922073e-08,0.0199275991958372
"4100000052",2,0,9.02344570922073e-08,0
"4100000053",1,0,9.02344570922073e-08,0.000401092348156381
"4100000054",1,0,9.02344570922073e-08,0.000401092348156381
"4100000055",1,0,9.02344570922073e-08,0.000401092348156381
"4100000056",1,0,9.02344570922073e-08,7.99280755457717e-06
"4100000057",1,0,9.02344570922073e-08,7.99280755457701e-06
"4100000058",1,0,9.02344570922073e-08,1.5959422129535e-07
"4100000059",7,0,9.02344570922073e-08,0
"4100000060",1,0,9.02344570922073e-08,0
"4100000061",1,0,9.02344570922073e-08,0
"4100000062",1,0,9.02344570922073e-08,0.0199196920414309
"4100000063",1,0,9.02344570922073e-08,0
"4100000064",1,0,9.02344570922073e-08,7.99598157256848e-06
"4100000065",1,0,9.02344570922073e-08,7.99280755457717e-06
"4100000066",1,0,9.02344570922073e-08,1.5953084495024e-07
"4100000067",1,0,9.02344570922073e-08,1.59530844950164e-07
"4100000068",1,0,9.02344570922073e-08,7.99598157256848e-06
"4100000069",1,0,9.02344570922073e-08,0
"4100000070",2,0,9.02344570922073e-08,0
"4100000071",3,0,9.02344570922073e-08,8.00870036639628e-06
"4100000072",1,0,9.02344570922073e-08,8.00234475579236e-06
"4100000073",1,0,9.02344570922073e-08,7.99280755457724e-06
"4100000074",2,0,9.02344570922073e-08,0
"4100000075",1,0,9.02344570922073e-08,0
"4100000076",2,0,9.02344570922073e-08,8.00552129965931e-06
"4100000077",3,0,9.02344570922073e-08,0.000401410903137368
"4100000078",1,0,9.02344570922073e-08,1.59594221295273e-07
"4100000079",1,0,9.02344570922073e-08,1.59467518919612e-07
"4100000080",1,0,9.02344570922073e-08,0
"4100000081",1,0,9.02344570922073e-08,0.0199196920414309
"4100000082",1,0,9.02344570922073e-08,0
"4100000083",2,0,9.02344570922073e-08,0
"4100000084",1,0,9.02344570922073e-08,0
"4100000085",1,0,9.02344570922073e-08,0
"4100000086",4,0,9.02344570922073e-08,0
"4100000087",1,0,9.02344570922073e-08,0
"4100000088",1,0,9.02344570922073e-08,0
"4100000089",1,0,9.02344570922073e-08,0.0199196920414309
"4100000090",1,0,9.02344570922073e-08,0
"4100000091",1,0,9.02344570922073e-08,7.99280755457709e-06
"4100000092",1,0,9.02344570922073e-08,0.000396951639106143
"4100000093",1,0,9.02344570922073e-08,0
"4100000094",3,0,9.02344570922073e-08,0.0199355126302522
"4100000095",1,0,9.02344570922073e-08,0.000397109272282679
"4100000096",1,0,9.02344570922073e-08,0.000397109272282679
"4100000097",1,0,9.02344570922073e-08,0
"4100000098",1,0,9.02344570922073e-08,0
"4100000099",3,0,9.02344570922073e-08,0.0199355126302522
"4100000100",1,0,9.02344570922073e-08,0.000397109272282679
"4100000101",1,0,9.02344570922073e-08,0.000397109272282679
"4100000102",1,0,9.02344570922073e-08,7.99280755457701e-06
"4100000103",1,0,9.02344570922073e-08,0.0199196920414309
"4100000104",8,0,9.02344570922073e-08,0.0199751805773693
"4100000105",1,0,9.02344570922073e-08,0.000397899445573168
"4100000106",1,0,9.02344570922073e-08,0.0199196920414309
"4100000107",2,0,9.02344570922073e-08,0.0199275991958372
"4100000108",1,0,9.02344570922073e-08,0.000396951639106142
"4100000109",1,0,9.02344570922073e-08,0.000397899445573168
"4100000110",1,0,9.02344570922073e-08,0.000397899445573168
"4100000111",1,0,9.02344570922073e-08,0.000397899445573168
"4100000112",1,0,9.02344570922073e-08,0.000397899445573168
"4100000113",1,0,9.02344570922073e-08,0.000397899445573168
"4100000114",3,0,9.02344570922073e-08,0.000398215464691713
"4100000115",1,0,9.02344570922073e-08,7.99280755457701e-06
"4100000116",2,0,9.02344570922073e-08,0
"4100000117",1,0,9.02344570922073e-08,0.0199196920414309
"4100000118",2,0,9.02344570922073e-08,0
"4100000119",1,0,9.02344570922073e-08,0.0199196920414309
"4100000120",1,0,9.02344570922073e-08,0.0199196920414309
"4100000121",2,0,9.02344570922073e-08,0
"4100000122",5,0,9.02344570922073e-08,0
"4100000123",1,0,9.02344570922073e-08,0.0199196920414309
"4100000124",1,0,9.02344570922073e-08,0.0199196920414309
"4100000125",1,0,9.02344570922073e-08,0
"4100000126",1,0,9.02344570922073e-08,0.0199196920414309
"4100000127",1,0,9.02344570922073e-08,0.0199196920414309
"4100000128",1,0,9.02344570922073e-08,0.0199196920414309
"4100000129",1,0,9.02344570922073e-08,0.0199196920414309
"4100000130",2,0,9.02344570922073e-08,0
"4100000131",1,0,9.02344570922073e-08,0
"4100000132",1,0,9.02344570922073e-08,0.0199196920414309
"4100000133",2,0,9.02344570922073e-08,0.0199275991958372
"4100000134",1,0,9.02344570922073e-08,0.000396951639106142
"4100000135",1,0,9.02344570922073e-08,0.0003994889467292
"4100000136",1,0,9.02344570922073e-08,0
"4100000137",1,0,9.02344570922073e-08,0.0199196920414309
"4100000138",1,0,9.02344570922073e-08,0.0199196920414309
"4100000139",1,0,9.02344570922073e-08,0.0199196920414309
"4100000140",1,0,9.02344570922073e-08,0.0199196920414309
"4100000141",1,0,9.02344570922073e-08,0.000396951639106142
"5000000001",1,0,9.02344570922073e-08,0.0199196920414309
"5000000002",2,0,9.02344570922073e-08,0.0199275991958372
"5000000003",1,0,9.02344570922073e-08,0.000396951639106142
"5000000004",2,0,9.02344570922073e-08,0.0199275991958372
"5000000005",1,0,9.02344570922073e-08,0.000396951639106143
"5000000006",1,0,9.02344570922073e-08,0.0199196920414309
"5000000007",1,0,9.02344570922073e-08,0.0199196920414309
"5000000008",1,0,9.02344570922073e-08,0.0199196920414309
"5000000009",1,0,9.02344570922073e-08,0.0199196920414309
"5000000010",1,0,9.02344570922073e-08,0.0199196920414309
"5000000011",2,0,9.02344570922073e-08,0.0199275991958372
"5000000012",1,0,9.02344570922073e-08,0.0199196920414309
"5000000013",1,0,9.02344570922073e-08,0.0199196920414309
"5000000014",1,0,9.02344570922073e-08,0.0199196920414309
"5000000015",1,0,9.02344570922073e-08,0.0199196920414309
"5000000016",1,0,9.02344570922073e-08,0.0199196920414309
"5000000017",1,0,9.02344570922073e-08,0.0199196920414309
"5100000001",1,0,9.02344570922073e-08,0.000397109272282679
"5100000002",1,0,9.02344570922073e-08,0.0199196920414309
"5100000003",1,0,9.02344570922073e-08,0.0199196920414309
"5100000004",1,0,9.02344570922073e-08,0.000397109272282679
"5100000005",1,0,9.02344570922073e-08,0.000396951639106142
"5100000006",1,0,9.02344570922073e-08,0.0199196920414309
"5100000007",1,0,9.02344570922073e-08,0.0199196920414309
"5100000008",1,0,9.02344570922073e-08,0.0199196920414309
"5100000009",1,0,9.02344570922073e-08,0.0199196920414309
"5100000010",1,0,9.02344570922073e-08,0.0199196920414309
"5100000011",1,0,9.02344570922073e-08,0.0199196920414309
"5100000012",1,0,9.02344570922073e-08,0.0199196920414309
"5100000013",1,0,9.02344570922073e-08,0.0199196920414309
"5100000014",1,0,9.02344570922073e-08,0.0199196920414309
"5100000015",1,0,9.02344570922073e-08,0.0199196920414309
"6001000001",1,0,9.02344570922073e-08,0.000399489263580455
"6001000002",1,0,9.02344570922073e-08,0.0199196920414309
"6001000003",1,0,9.02344570922073e-08,0.0199196920414309
"6001000004",1,0,9.02344570922073e-08,0.0199196920414309
"6001000005",1,0,9.02344570922073e-08,0.0199196920414309
"6001000006",1,0,9.02344570922073e-08,0.0199196920414309
"6001000007",1,0,9.02344570922073e-08,0.0199196920414309
"6001000008",1,0,9.02344570922073e-08,0.0199196920414309
"6001000009",1,0,9.02344570922073e-08,0.0199196920414309
"6001000010",1,0,9.02344570922073e-08,0.0199196920414309
"6001000011",1,0,9.02344570922073e-08,0.0199196920414309
"6001000012",1,0,9.02344570922073e-08,0.0199196920414309
"6001000013",1,0,9.02344570922073e-08,0.0199196920414309
"6001000014",1,0,9.02344570922073e-08,0.0199196920414309
"6001000015",1,0,9.02344570922073e-08,0.0199196920414309
"6001000016",1,0,9.02344570922073e-08,0.0199196920414309
"6001000017",1,0,9.02344570922073e-08,0.0199196920414309
"6001000018",1,0,9.02344570922073e-08,0.0199196920414309
"6001000019",1,0,9.02344570922073e-08,0.0199196920414309
"6001000020",1,0,9.02344570922073e-08,0.0199196920414309
"6001000021",1,0,9.02344570922073e-08,0.0199196920414309
"6001000022",1,0,9.02344570922073e-08,0.0199196920414309
"6001000023",1,0,9.02344570922073e-08,0.0199196920414309
"6001000024",1,0,9.02344570922073e-08,0.0199196920414309
"6001000025",1,0,9.02344570922073e-08,0.0199196920414309
"6001000026",1,0,9.02344570922073e-08,0.0199196920414309
"6001000027",1,0,9.02344570922073e-08,0.0199196920414309
"6001000028",1,0,9.02344570922073e-08,0.0199196920414309
"6001000029",1,0,9.02344570922073e-08,0.0199196920414309
"6001000030",1,0,9.02344570922073e-08,0.0199196920414309
"6001000031",1,0,9.02344570922073e-08,0.0199196920414309
"6001000032",1,0,9.02344570922073e-08,0.0199196920414309
"6001000033",1,0,9.02344570922073e-08,0.0199196920414309
"6001000034",1,0,9.02344570922073e-08,0.0199196920414309
"6001000035",1,0,9.02344570922073e-08,0.0199196920414309
"6001000036",1,0,9.02344570922073e-08,0.0199196920414309
"6001000037",1,0,9.02344570922073e-08,0.0199196920414309
"6001000038",1,0,9.02344570922073e-08,0.0199196920414309
"6001000039",1,0,9.02344570922073e-08,0.0199196920414309
"6001000040",1,0,9.02344570922073e-08,0.0199196920414309
"6001000041",1,0,9.02344570922073e-08,0.0199196920414309
"6001000042",1,0,9.02344570922073e-08,0.0199196920414309
"6001000043",1,0,9.02344570922073e-08,0.0199196920414309
"6001000044",1,0,9.02344570922073e-08,0.0199196920414309
"6001000045",1,0,9.02344570922073e-08,0.0199196920414309
"6001000046",1,0,9.02344570922073e-08,0.0199196920414309
"6001000047",1,0,9.02344570922073e-08,0.0199196920414309
"6001000048",1,0,9.02344570922073e-08,0.0199196920414309
"6001000049",1,0,9.02344570922073e-08,0.0199196920414309
"6001000050",1,0,9.02344570922073e-08,0.0199196920414309
"6001000051",1,0,9.02344570922073e-08,0.0199196920414309
"6001000052",1,0,9.02344570922073e-08,0.0199196920414309
"6001000053",1,0,9.02344570922073e-08,0.0199196920414309
"6001000054",1,0,9.02344570922073e-08,0.0199196920414309
"6001000055",1,0,9.02344570922073e-08,0.0199196920414309
"6001000056",1,0,9.02344570922073e-08,0.0199196920414309
"6001000057",1,0,9.02344570922073e-08,0.0199196920414309
"6001000058",1,0,9.02344570922073e-08,0.0199196920414309
"6001000059",1,0,9.02344570922073e-08,0.0199196920414309
"6001000060",1,0,9.02344570922073e-08,0.0199196920414309
"6001000061",1,0,9.02344570922073e-08,0.0199196920414309
"6001000062",1,0,9.02344570922073e-08,0.0199196920414309
"6001000063",1,0,9.02344570922073e-08,0.0199196920414309
"6001000064",1,0,9.02344570922073e-08,0.0199196920414309
"6001000065",1,0,9.02344570922073e-08,0.0199196920414309
"6001000066",1,0,9.02344570922073e-08,0.0199196920414309
"6001000067",1,0,9.02344570922073e-08,0.0199196920414309
"6001000068",1,0,9.02344570922073e-08,0.0199196920414309
"6001000069",1,0,9.02344570922073e-08,0.0199196920414309
"6001000070",1,0,9.02344570922073e-08,0.0199196920414309
"6001000071",1,0,9.02344570922073e-08,0.0199196920414309
"6001000072",1,0,9.02344570922073e-08,0.0199196920414309
"6001000073",1,0,9.02344570922073e-08,0.0199196920414309
"6001000074",1,0,9.02344570922073e-08,0.0199196920414309
"6001000075",1,0,9.02344570922073e-08,0.0199196920414309
"6001000076",1,0,9.02344570922073e-08,0.0199196920414309
"6001000077",1,0,9.02344570922073e-08,0.0199196920414309
"6001000078",1,0,9.02344570922073e-08,0.0199196920414309
"6001000079",1,0,9.02344570922073e-08,0.0199196920414309
"6001000080",1,0,9.02344570922073e-08,0.0199196920414309
"6001000081",1,0,9.02344570922073e-08,0.0199196920414309
"6001000082",1,0,9.02344570922073e-08,0.0199196920414309
"6001000083",1,0,9.02344570922073e-08,0.0199196920414309
"6001000084",1,0,9.02344570922073e-08,0.0199196920414309
"6001000085",1,0,9.02344570922073e-08,0.0199196920414309
"6001000086",1,0,9.02344570922073e-08,0.0199196920414309
"6001000087",1,0,9.02344570922073e-08,0.0199196920414309
"6001000088",1,0,9.02344570922073e-08,0.0199196920414309
"6001000089",1,0,9.02344570922073e-08,0.0199196920414309
"6001000090",1,0,9.02344570922073e-08,0.0199196920414309
"6001000091",1,0,9.02344570922073e-08,0.0199196920414309
"6001000092",1,0,9.02344570922073e-08,0.0199196920414309
"6001000093",1,0,9.02344570922073e-08,0.0199196920414309
"6001000094",1,0,9.02344570922073e-08,0.0199196920414309
"6001000095",1,0,9.02344570922073e-08,0.0199196920414309
"6001000096",1,0,9.02344570922073e-08,0.0199196920414309
"6001000097",1,0,9.02344570922073e-08,0.0199196920414309
"6001000098",1,0,9.02344570922073e-08,0.0199196920414309
"6001000099",1,0,9.02344570922073e-08,0.0199196920414309
"6001000100",1,0,9.02344570922073e-08,0.0199196920414309
"6001000101",1,0,9.02344570922073e-08,0.0199196920414309
"6001000102",1,0,9.02344570922073e-08,0.0199196920414309
"6001000103",1,0,9.02344570922073e-08,0.0199196920414309
"6001000104",1,0,9.02344570922073e-08,0.0199196920414309
"6001000105",1,0,9.02344570922073e-08,0.0199196920414309
"6001000106",1,0,9.02344570922073e-08,0.0199196920414309
"6001000107",1,0,9.02344570922073e-08,0.0199196920414309
"6001000108",1,0,9.02344570922073e-08,0.0199196920414309
"6001000109",1,0,9.02344570922073e-08,0.0199196920414309
"6001000110",1,0,9.02344570922073e-08,0.0199196920414309
"6001000111",1,0,9.02344570922073e-08,0.0199196920414309
"6001000112",1,0,9.02344570922073e-08,0.0199196920414309
"6001000113",1,0,9.02344570922073e-08,0.0199196920414309
"6001000114",1,0,9.02344570922073e-08,0.0199196920414309
"6001000115",1,0,9.02344570922073e-08,0.0199196920414309
"6001000116",1,0,9.02344570922073e-08,0.0199196920414309
"6001000117",1,0,9.02344570922073e-08,0.0199196920414309
"6001000118",1,0,9.02344570922073e-08,0.0199196920414309
"6001000119",1,0,9.02344570922073e-08,0.0199196920414309
"6001000120",1,0,9.02344570922073e-08,0.0199196920414309
"6001000121",1,0,9.02344570922073e-08,0.0199196920414309
"6001000122",1,0,9.02344570922073e-08,0.0199196920414309
"6001000123",1,0,9.02344570922073e-08,0.0199196920414309
"6001000124",1,0,9.02344570922073e-08,0.0199196920414309
"6001000125",1,0,9.02344570922073e-08,0.0199196920414309
"6001000126",1,0,9.02344570922073e-08,0.0199196920414309
"6001000127",1,0,9.02344570922073e-08,0.0199196920414309
"6001000128",1,0,9.02344570922073e-08,0.0199196920414309
"6001000129",1,0,9.02344570922073e-08,0.0199196920414309
"6001000130",1,0,9.02344570922073e-08,0.0199196920414309
"6001000131",1,0,9.02344570922073e-08,0.0199196920414309
"6001000132",1,0,9.02344570922073e-08,0.0199196920414309
"6001000133",1,0,9.02344570922073e-08,0.0199196920414309
"6001000134",1,0,9.02344570922073e-08,0.0199196920414309
"6001000135",1,0,9.02344570922073e-08,0.0199196920414309
"6001000136",1,0,9.02344570922073e-08,0.0199196920414309
"6001000137",1,0,9.02344570922073e-08,0.0199196920414309
"6001000138",1,0,9.02344570922073e-08,0.0199196920414309
"6001000139",1,0,9.02344570922073e-08,0.0199196920414309
"6001000140",1,0,9.02344570922073e-08,0.0199196920414309
"6001000141",1,0,9.02344570922073e-08,0.0199196920414309
"6001000142",1,0,9.02344570922073e-08,0.0199196920414309
"6001000143",1,0,9.02344570922073e-08,0.0199196920414309
"6001000144",1,0,9.02344570922073e-08,0.0199196920414309
"6001000145",1,0,9.02344570922073e-08,0.0199196920414309
"6001000146",1,0,9.02344570922073e-08,0.0199196920414309
"6001000147",1,0,9.02344570922073e-08,0.0199196920414309
"6001000148",1,0,9.02344570922073e-08,0.0199196920414309
"6001000149",1,0,9.02344570922073e-08,0.0199196920414309
"6001000150",1,0,9.02344570922073e-08,0.0199196920414309
"6001000151",1,0,9.02344570922073e-08,0.0199196920414309
"6001000152",1,0,9.02344570922073e-08,0.0199196920414309
"6001000153",1,0,9.02344570922073e-08,0.0199196920414309
"6001000154",1,0,9.02344570922073e-08,0.0199196920414309
"6001000155",1,0,9.02344570922073e-08,0.0199196920414309
"6001000156",1,0,9.02344570922073e-08,0.0199196920414309
"6001000157",1,0,9.02344570922073e-08,0.0199196920414309
"6001000158",1,0,9.02344570922073e-08,0.0199196920414309
"6001000159",1,0,9.02344570922073e-08,0.0199196920414309
"6001000160",1,0,9.02344570922073e-08,0.0199196920414309
"6001000161",1,0,9.02344570922073e-08,0.0199196920414309
"6001000162",1,0,9.02344570922073e-08,0.0199196920414309
"6001000163",1,0,9.02344570922073e-08,0.0199196920414309
"6001000164",1,0,9.02344570922073e-08,0.0199196920414309
"6001000165",1,0,9.02344570922073e-08,0.0199196920414309
"6001000166",1,0,9.02344570922073e-08,0.0199196920414309
"6001000167",1,0,9.02344570922073e-08,0.0199196920414309
"6001000168",1,0,9.02344570922073e-08,0.0199196920414309
"6001000169",1,0,9.02344570922073e-08,0.0199196920414309
"6001000170",1,0,9.02344570922073e-08,0.0199196920414309
"6001000171",1,0,9.02344570922073e-08,0.0199196920414309
"6001000172",1,0,9.02344570922073e-08,0.0199196920414309
"6001000173",1,0,9.02344570922073e-08,0.0199196920414309
"6001000174",1,0,9.02344570922073e-08,0.0199196920414309
"6001000175",1,0,9.02344570922073e-08,0.0199196920414309
"6001000176",1,0,9.02344570922073e-08,0.0199196920414309
"6001000177",1,0,9.02344570922073e-08,0.0199196920414309
"6001000178",1,0,9.02344570922073e-08,0.0199196920414309
"6001000179",1,0,9.02344570922073e-08,0.0199196920414309
"6001000180",1,0,9.02344570922073e-08,0.0199196920414309
